from,to,common_neighbors,jaccard_coefficient,adamic_adar,preferential_attachment,views_diff,views_ratio,age_diff,same_partner,same_mature,link,prediction,probability
5087,5366,0,0.0,0.0,114,1172224,0.0008242477141403,515,0,0,0,1,0.5764875
1334,4116,1,0.0147058823529411,0.152948702070391,684,17722,0.0555318695374091,1851,1,1,0,1,0.7136352
4032,5676,0,0.0,0.0,540,230499,0.4792971723793613,489,0,1,0,1,0.6858283
2210,2954,1,0.037037037037037,0.2275598066567093,195,10597,0.6775204649888721,350,1,1,0,1,0.713388
3706,5952,0,0.0,0.0,1990,74189412,0.000164551658992,119,0,1,0,1,0.9720632
1942,3432,0,0.0,0.0,160,346311,0.045433496695094,589,0,1,0,1,0.56414413
1481,4301,0,0.0,0.0,448,2175,0.9803482204974748,427,1,0,0,1,0.5130526
3136,4357,0,0.0,0.0,9,5473131,0.0008027343721474,1143,0,0,0,1,0.5496129
2495,5417,0,0.0,0.0,644,77676,0.0708945851225426,517,1,0,0,1,0.66179097
1482,6488,0,0.0,0.0,330,755916,0.0030755109146347,83,0,1,0,1,0.70125973
1108,4141,0,0.0,0.0,540,14748,0.0981471289671559,632,1,1,0,1,0.67229694
512,5315,1,0.0123456790123456,0.2506903984389969,592,19596,0.2506882838788524,565,1,1,0,1,0.8578939
211,5900,0,0.0,0.0,585,102341,0.3581543826200369,489,0,1,0,1,0.725195
3978,5448,0,0.0,0.0,270,5303680,0.0092905165598937,896,0,1,0,1,0.7618906
831,6354,1,0.0294117647058823,0.3459762562611936,196,2038,0.1752326993119485,2149,1,1,0,1,0.8264435
1901,2887,2,0.0141843971631205,0.4586494463731769,1206,741072,0.0033715314714374,329,0,1,0,1,0.9706321
4994,5900,0,0.0,0.0,153,135583,0.149672620540865,169,0,1,0,1,0.5855231
1604,4191,0,0.0,0.0,2220,620553,0.2331173557722605,1491,0,1,0,1,0.8090156
1718,4768,1,0.05,0.199575491191355,108,38396,0.0462516766853781,416,1,1,0,1,0.5846577
2858,2925,0,0.0,0.0,216,2258601,0.0022586775537899,827,0,0,0,1,0.6675676
2325,4242,0,0.0,0.0,602,7327,0.1122016236519917,964,1,1,0,1,0.68152446
1084,5301,0,0.0,0.0,336,334551,0.0248856710649422,1861,0,1,0,1,0.6018214
2960,3615,1,0.025,0.1783866051947039,378,34676,0.0038780845135157,322,1,0,0,1,0.8466479
4483,5624,0,0.0,0.0,189,81264,0.0411327433628313,513,0,0,0,1,0.5485055
1600,6315,1,0.0169491525423728,0.1783866051947039,731,232925,0.0285887063141211,801,1,0,0,1,0.8662176
5268,6647,0,0.0,0.0,22,10461474,0.0005915358781986,924,0,0,0,1,0.66865665
5100,6225,0,0.0,0.0,500,11076,0.3789391050801626,1361,0,0,0,1,0.67670983
4063,4087,0,0.0,0.0,156,1559771,0.0020186496353634,640,0,1,0,1,0.6237795
2922,3936,0,0.0,0.0,897,962591,0.008945927024133,1858,0,0,0,1,0.7905731
1600,5792,1,0.0357142857142857,0.2081589549022312,204,6047,0.1178701677607413,453,1,1,0,1,0.73550254
5458,6234,0,0.0,0.0,182,61794,0.6452759137328252,738,0,1,0,1,0.5123895
567,4281,0,0.0,0.0,195,176574,0.0162679532463479,970,0,1,0,1,0.5750491
2262,2914,0,0.0,0.0,202,4924288,0.0017460313920753,639,0,1,0,1,0.7203609
736,5010,1,0.0212765957446808,0.2749075777424936,540,107180,0.0091339397973521,579,1,1,0,1,0.90664786
6459,6793,0,0.0,0.0,429,143322,0.1038286218086995,356,1,1,0,1,0.63406473
2758,4611,1,0.0178571428571428,0.3001016285004131,350,506977,0.0149665811766534,997,0,1,0,1,0.9243039
130,492,1,0.0666666666666666,0.2885390081777926,63,36889,0.002109989991073,1135,1,0,0,1,0.80827147
3031,6973,0,0.0,0.0,176,129354,0.0080062577646895,176,0,1,0,1,0.59533036
4963,5682,0,0.0,0.0,117,58094,0.3337538419193502,102,0,1,0,1,0.514642
1807,7029,0,0.0,0.0,224,198747,0.0559593023255811,479,0,1,0,1,0.6528424
3621,3847,2,0.0333333333333333,0.4958210604437063,925,5821,0.6473830869880878,932,1,1,0,1,0.9468387
1599,4140,1,0.0093457943925233,0.3606737602222408,1547,9281504,0.0021869850149115,1939,0,1,0,1,0.94384336
3797,5449,0,0.0,0.0,300,39466,0.0661587241493524,291,1,1,0,1,0.5585954
581,849,0,0.0,0.0,756,19380644,0.0001223751762883,1175,0,0,0,1,0.89530325
3892,6564,1,0.027027027027027,0.2518706487516997,297,5370,0.0962638842140531,974,1,0,0,1,0.8368368
640,7056,0,0.0,0.0,184,1556564,0.0159601974952743,128,0,0,0,1,0.65110624
596,5683,0,0.0,0.0,442,96809,0.2065811580543358,266,1,1,0,1,0.63943577
2692,3967,0,0.0,0.0,324,63077,0.0782124537842131,1109,1,1,0,1,0.5425094
1335,4689,0,0.0,0.0,299,74548,0.3575718926930967,311,1,1,0,1,0.5559183
3076,5448,0,0.0,0.0,405,5352534,0.0001647546164916,294,0,1,0,1,0.8037145
2329,6054,0,0.0,0.0,340,14535,0.1707080504364597,1015,1,1,0,1,0.50974005
1094,6317,1,0.0588235294117647,0.2275598066567093,72,5704,0.2037967615856778,144,1,0,0,1,0.52927643
1981,3001,1,0.0666666666666666,0.269282508064391,60,51004,0.008649342066901,396,1,0,0,1,0.7593525
2458,7021,1,0.024390243902439,0.2081589549022312,272,11742,0.1833356516900693,190,1,1,0,1,0.7626537
3746,5204,0,0.0,0.0,299,1093723,0.0050831839215654,2215,0,0,0,1,0.5921604
396,7099,1,0.0303030303030303,0.2710850306818168,145,271905,0.0474947716516674,2374,0,0,0,1,0.79779416
1715,5283,0,0.0,0.0,480,234704,0.0450258371648287,1156,0,1,0,1,0.6793273
5556,5973,1,0.0175438596491228,0.2462785458144944,837,29252,0.3408891192176755,440,1,1,0,1,0.8970968
3846,3996,0,0.0,0.0,435,19334,0.0218062231216786,721,1,0,0,1,0.6086756
4600,6776,0,0.0,0.0,469,2043899,0.0050281662989697,277,0,1,0,1,0.7940243
200,2464,1,0.0256410256410256,0.1805923124338364,399,7563,0.4270020456094835,1379,1,0,0,1,0.7403766
1158,3898,0,0.0,0.0,129,1115873,0.0042369364843243,279,0,0,0,1,0.6332705
2360,2825,0,0.0,0.0,594,1233749,0.0037685236624849,1020,0,1,0,1,0.7902324
2232,4196,0,0.0,0.0,231,706634,0.0148669032954225,361,0,0,0,1,0.67474717
2139,2740,0,0.0,0.0,579,13474546,0.0005465099391673,643,0,1,0,1,0.9156235
371,4076,0,0.0,0.0,404,1307364,0.0028571210653568,23,0,0,0,1,0.7467139
2372,3390,1,0.1428571428571428,0.3789231816899512,15,12153,0.1675457223097357,1619,1,0,0,1,0.8228953
460,4621,0,0.0,0.0,640,38708,0.1454999006600555,71,1,1,0,1,0.6967508
5411,6643,0,0.0,0.0,348,238504,0.0044662609465133,1179,0,0,0,1,0.65478754
475,5379,2,0.0434782608695652,0.4172060720068364,540,59401,0.0215776383192498,423,1,1,0,1,0.94252986
3254,4374,1,0.0096153846153846,1.4426950408889634,306,903008,0.025263057905122,390,0,0,0,1,0.9977697
2034,2723,1,0.0303030303030303,0.2323384935741173,189,170380,0.0102127362929741,1065,0,0,0,1,0.84240615
986,3762,2,0.0392156862745098,0.304941682392308,702,22575,0.2619172170273895,5,1,0,0,1,0.91452634
2447,4657,1,0.0036630036630036,0.152948702070391,544,32859087,7.671566163165235e-05,1885,0,0,0,1,0.89862
1086,4555,0,0.0,0.0,672,694716,0.140927015720661,1841,0,1,0,1,0.6095402
3285,4487,0,0.0,0.0,732,7871823,0.0012991522650859,538,0,0,0,1,0.8816942
1158,3181,0,0.0,0.0,1118,1067856,0.0470854999147793,731,0,0,0,1,0.8428517
1111,1643,0,0.0,0.0,552,22880,0.3700960823720406,1258,1,1,0,1,0.643558
581,3724,1,0.00390625,0.3284587387530511,1260,19374776,0.0004251144403946,1344,0,0,0,1,0.9665129
1407,4782,1,0.0303030303030303,0.152948702070391,240,16510,0.348075024679157,142,1,0,0,1,0.630301
6168,6872,0,0.0,0.0,756,51938,0.0894140748273065,1222,1,1,0,1,0.7198876
1591,4448,0,0.0,0.0,403,493007,0.0108404727031961,1142,1,1,0,1,0.6262543
5682,5958,1,0.0833333333333333,0.2041716431823724,36,86045,0.0132001467957244,674,0,0,0,1,0.683023
4420,5991,0,0.0,0.0,108,223396,0.0122738446845762,234,0,0,0,1,0.5077429
1175,1688,0,0.0,0.0,506,9373,0.4445300462249351,286,1,0,0,1,0.56902915
935,4611,1,0.0169491525423728,0.2484254983984691,500,500519,0.0275141835703737,1737,0,0,0,1,0.8765808
5419,6357,2,0.0155038759689922,0.4127119730766741,3234,981756,0.063237633237948,56,0,1,0,1,0.9668434
2345,3681,2,0.0111731843575419,0.497315594098505,2338,7324,0.4289278752436312,654,1,1,0,1,0.94618195
1179,2439,1,0.0109890109890109,0.203252820503909,891,863962,0.0081156698211659,53,0,1,0,1,0.9272541
2138,2376,0,0.0,0.0,300,1777015,0.0014172225696908,280,0,1,0,1,0.73090106
1376,6459,0,0.0,0.0,507,8327,0.4985245408009335,1271,1,0,0,1,0.5281687
3867,6401,0,0.0,0.0,104,925838,0.0040458305140173,293,0,0,0,1,0.57888705
319,5842,0,0.0,0.0,1344,7405294,0.0058376026024137,2136,0,0,0,1,0.886219
1752,6600,1,0.0344827586206896,0.4170323914242463,125,27582,0.1244921279837441,923,1,1,0,1,0.9382791
2304,2468,0,0.0,0.0,25,8876633,0.0002089319712996,1642,0,1,0,1,0.5071436
4140,5111,0,0.0,0.0,273,9301101,8.019912604453716e-05,1088,0,0,0,1,0.80650353
3409,6753,1,0.0588235294117647,0.2369944718369138,72,4806,0.4129000732958205,840,1,0,0,1,0.62454003
85,5234,0,0.0,0.0,396,16497,0.0240194048393762,233,1,1,0,1,0.6531101
5216,5857,0,0.0,0.0,245,384696,0.0042321221957337,75,0,1,0,1,0.6481156
494,4127,0,0.0,0.0,520,6076,0.3303207318416918,1049,1,1,0,1,0.6378849
1765,6605,0,0.0,0.0,250,9957,0.0069811508925893,710,1,1,0,1,0.51737106
1501,5353,0,0.0,0.0,289,163128,0.0304716055986447,369,1,1,0,1,0.55950266
1283,2935,0,0.0,0.0,754,380513,0.0340936782892999,208,0,1,0,1,0.8141519
4949,7102,0,0.0,0.0,691,46682060,1.848641739935608e-05,933,0,0,0,1,0.89792854
931,6910,1,0.0344827586206896,0.2216872413240309,224,5453,0.2846648301193382,144,1,1,0,1,0.7600335
24,299,0,0.0,0.0,488,846929,0.0035297065990217,53,0,0,0,1,0.7734933
2864,6873,0,0.0,0.0,221,144433,0.0397955045572697,586,0,1,0,1,0.64035195
2654,4632,2,0.025,0.5473768499116287,1357,5621,0.4825554634999095,62,1,1,0,1,0.9441609
2225,6808,1,0.0123456790123456,0.2006578921466335,525,194002,0.0599084147021052,150,0,1,0,1,0.8732784
2998,4314,0,0.0,0.0,90,4228817,0.0010604005474681,262,0,0,0,1,0.66454756
5882,7051,0,0.0,0.0,392,118142,0.3109646564796436,822,1,1,0,1,0.5775839
281,6536,1,0.0526315789473684,0.3789231816899512,84,1708,0.3860531991371725,52,1,1,0,1,0.9199439
2295,3841,0,0.0,0.0,130,25321979,0.0001240270529813,2038,0,1,0,1,0.57877177
4977,6091,1,0.024390243902439,0.1837418686306834,425,23544,0.1085532543258449,100,1,1,0,1,0.82186043
2248,6410,1,0.037037037037037,0.2269261879165124,180,20278,0.2868146168184755,221,1,0,0,1,0.76303446
4112,5569,1,0.009009009009009,0.333808200695334,1200,113242,0.0935491359091956,302,1,1,0,1,0.92184573
1184,5676,0,0.0,0.0,110,172721,0.1859310929914682,365,0,1,0,1,0.5336817
1044,1457,0,0.0,0.0,360,210053,0.0131128901918775,858,0,1,0,1,0.70626223
403,2254,0,0.0,0.0,297,26103,0.072882258923812,50,1,0,0,1,0.5525594
2731,5283,0,0.0,0.0,600,397,0.9653668324172584,912,1,1,0,1,0.62025565
5978,7069,1,0.0129870129870129,0.168495000422767,365,1558401,0.0046293901123431,176,0,0,0,1,0.8453318
4630,5931,0,0.0,0.0,504,140984,0.2477603658113625,677,0,1,0,1,0.7284301
5006,6815,0,0.0,0.0,450,8660,0.5809339462859627,609,1,1,0,1,0.6119502
832,3760,0,0.0,0.0,1460,4312007,0.0127176505282593,925,0,0,0,1,0.8825075
1937,4140,0,0.0,0.0,91,9301358,5.257020460560144e-05,1978,0,0,0,1,0.60550183
1963,4782,1,0.027027027027027,0.152948702070391,280,226522,0.0374569234756963,980,0,0,0,1,0.804263
673,5354,0,0.0,0.0,162,1914782,0.0018261103016496,932,0,0,0,1,0.60292995
3320,4602,0,0.0,0.0,2048,90638,0.334723027576131,751,1,0,0,1,0.8537355
2422,4032,0,0.0,0.0,1080,441683,0.002227397897752,646,1,1,0,1,0.8505141
6045,6445,0,0.0,0.0,176,207262,0.0187015889248716,83,1,0,0,1,0.50466466
178,6933,0,0.0,0.0,237,1734422,0.0017697872284096,659,0,1,0,1,0.7091981
5569,6882,0,0.0,0.0,600,117730,0.0576247308471207,668,1,1,0,1,0.7133215
454,2577,0,0.0,0.0,748,20768,0.035078752961946,1251,1,0,0,1,0.61380213
3053,7104,2,0.074074074074074,0.3860239737789002,204,1469,0.4583333333331643,1196,1,0,0,1,0.8217638
452,5367,0,0.0,0.0,357,787659,0.0135507633888931,595,0,0,0,1,0.7282904
4328,5986,0,0.0,0.0,1071,25876,0.2564795126716782,1252,1,0,0,1,0.69995916
2590,5354,0,0.0,0.0,1134,1912094,0.0032273619404832,965,0,1,0,1,0.86880434
5007,5422,0,0.0,0.0,588,1912,0.9702495798842196,1144,1,1,0,1,0.62965304
4317,4374,0,0.0,0.0,816,920310,0.0065867022447895,965,0,1,0,1,0.82715946
306,3363,0,0.0,0.0,234,31576,0.1760561542676675,1070,0,1,0,1,0.5105885
3432,4843,0,0.0,0.0,460,381939,0.041370707440854,229,0,0,0,1,0.7273764
219,3925,0,0.0,0.0,2190,5772108,0.0011066880124488,1177,0,0,0,1,0.88879454
112,5349,0,0.0,0.0,312,8809,0.0607740697302419,416,1,0,0,1,0.5185258
1686,2439,0,0.0,0.0,162,838448,0.037407394225923,379,0,0,0,1,0.5896252
4863,6366,0,0.0,0.0,350,2607246,0.0020622865659713,417,0,1,0,1,0.78059995
2503,6811,3,0.0566037735849056,0.6688306766393589,528,279818,0.1300435882927189,252,1,1,0,1,0.9652676
5842,6987,1,0.0029498525073746,0.1737395392099764,1344,7447742,0.0001389489845111,2652,0,1,0,1,0.90565825
2904,6290,0,0.0,0.0,159,408811,0.0246247005716575,217,0,0,0,1,0.6013333
2054,4155,0,0.0,0.0,506,5071,0.6408894554209588,831,1,0,0,1,0.57979065
2934,4126,0,0.0,0.0,352,32249,0.0912702885482391,1119,1,1,0,1,0.55654883
527,6750,0,0.0,0.0,1240,83765,0.1424900700217011,612,1,0,0,1,0.8066142
1158,1710,0,0.0,0.0,172,1118354,0.0020229854696636,1158,0,1,0,1,0.57533205
2129,6214,0,0.0,0.0,615,31770,0.0255497960310393,589,1,0,0,1,0.690741
1241,1869,1,0.0089285714285714,0.151992980321917,112,474180,0.0287654846955495,183,0,1,0,1,0.7055596
2943,3371,0,0.0,0.0,490,11354,0.1328852909729545,879,1,0,0,1,0.54162365
363,2049,1,0.025,0.1719066341524622,330,41149,0.3530031446540825,793,0,1,0,1,0.7769103
26,6511,1,0.0108695652173913,0.152948702070391,182,346533,0.0044043371084794,687,0,1,0,1,0.7876717
1996,2175,0,0.0,0.0,528,33418,0.1604783198512746,217,1,1,0,1,0.66846657
4314,6325,0,0.0,0.0,150,4232686,0.0001464576385453,1490,0,1,0,1,0.6317631
3120,6168,1,0.0172413793103448,0.1783866051947039,270,96286,0.372009600584381,1035,1,0,0,1,0.6535561
2163,2257,1,0.0303030303030303,0.2518706487516997,240,738,0.7736890524376653,1447,1,0,0,1,0.71758354
1534,5098,0,0.0,0.0,84,1797978,0.0189586648071395,187,0,0,0,1,0.5303967
3706,6779,0,0.0,0.0,199,74200261,1.834191710795756e-05,688,0,1,0,1,0.8229717
2909,3110,0,0.0,0.0,390,47963,0.1153349564704125,583,1,0,0,1,0.5133791
2381,6352,1,0.0125,0.2216872413240309,1400,1179188,0.0026853005379904,267,0,1,0,1,0.9487041
1388,1980,0,0.0,0.0,336,58591,0.6364307654121769,1228,1,1,0,1,0.5314558
93,6895,0,0.0,0.0,2002,2488020,0.0044160675070906,1708,0,0,0,1,0.843515
2605,5138,1,0.009090909090909,0.152948702070391,2324,348958,0.7533612985076205,973,1,1,0,1,0.91227585
559,2857,1,0.0294117647058823,0.1705427865520547,300,10853,0.4901343606125862,734,1,0,0,1,0.7056694
493,3237,1,0.0084033613445378,0.2835784920513334,3599,1276854,0.122655394328009,1311,0,1,0,1,0.923299
946,1773,3,0.004,0.8086016234659141,23760,89499255,8.444049951817635e-05,1456,0,0,0,1,0.99313337
5322,5927,0,0.0,0.0,364,28377,0.0552966242759153,612,1,1,0,1,0.59234947
5328,5974,0,0.0,0.0,165,2322774,0.0029331127524943,126,0,0,0,1,0.6743346
5856,6280,0,0.0,0.0,74,7866471,0.0003267233800505,46,0,0,0,1,0.62601036
4037,4249,1,0.05,0.1805923124338364,108,8354,0.1135398981324157,2360,1,0,0,1,0.5670736
1044,3448,0,0.0,0.0,1548,155313,0.578133785314416,652,1,1,0,1,0.88169086
945,3465,1,0.0384615384615384,0.2157623460917782,182,6691,0.3089237760792905,82,1,1,0,1,0.69148785
2201,4488,0,0.0,0.0,714,31412279,0.0001534514643299,611,0,0,0,1,0.9084139
5744,7043,0,0.0,0.0,328,2660669,0.0014171806886612,683,0,1,0,1,0.77465695
449,3498,0,0.0,0.0,500,15162,0.6617437087274527,655,1,0,0,1,0.5663542
1869,4450,1,0.0084033613445378,0.151992980321917,896,486171,0.0042050370321819,249,0,1,0,1,0.9181785
5602,6533,1,0.0476190476190476,0.3146579804441248,57,6987,0.2623521959459182,497,1,0,0,1,0.8295734
1657,4140,0,0.0,0.0,182,9287252,0.0015690432233512,1201,0,1,0,1,0.70739645
2887,4703,0,0.0,0.0,804,737940,0.0075835923284546,1853,0,1,0,1,0.70364857
1535,5847,0,0.0,0.0,84,2063938,0.0004992811030092,414,0,1,0,1,0.5357602
469,2887,0,0.0,0.0,938,728561,0.0201969125002185,72,0,1,0,1,0.83716846
1553,6943,0,0.0,0.0,486,12214,0.3829443265635858,721,1,0,0,1,0.5410347
2887,4978,1,0.0073529411764705,0.1719066341524622,402,727037,0.0222464593540161,556,0,1,0,1,0.8780059
5312,5686,0,0.0,0.0,1276,79492,0.3678367502743597,590,1,1,0,1,0.8716567
1438,5802,1,0.0120481927710843,0.2081589549022312,164,1304956,0.0013919764305255,1316,0,1,0,1,0.81564313
3763,6294,0,0.0,0.0,292,370059,0.0168621116560309,388,1,1,0,1,0.57240826
2503,6903,0,0.0,0.0,836,304928,0.0519763964109609,1101,1,0,0,1,0.66989785
188,2732,0,0.0,0.0,278,3726987,0.0016917994601563,289,0,1,0,1,0.7411763
4087,6033,2,0.016,0.7481925547588062,3822,1531400,0.020171140540243,1205,0,0,0,1,0.9815376
1692,6491,1,0.0344827586206896,0.152948702070391,200,35013,0.1076534903280039,1395,1,0,0,1,0.5700018
2440,6019,0,0.0,0.0,754,2687,0.9644303830981312,320,1,0,0,1,0.6335668
2203,4695,0,0.0,0.0,459,47646,0.0165944272445817,330,1,1,0,1,0.6762273
2061,2738,0,0.0,0.0,1782,754174,0.0517721106781784,1326,0,1,0,1,0.8110459
581,5241,0,0.0,0.0,2772,19375829,0.0003707885295043,652,0,0,0,1,0.9645096
2722,4738,2,0.0444444444444444,1.1556420023477334,510,791674,0.0146800934447999,186,0,0,0,1,0.9972619
4027,7057,0,0.0,0.0,612,270162,0.0267308398959585,2629,0,0,0,1,0.67279154
683,4219,0,0.0,0.0,242,84211,0.276338856042896,220,1,1,0,1,0.5051624
2638,5225,0,0.0,0.0,209,89899,0.0829065758064178,1557,0,1,0,1,0.5257152
2929,5312,1,0.0166666666666666,0.1837418686306834,174,125559,0.001487124838961,71,1,1,0,1,0.60706174
820,4732,0,0.0,0.0,312,14199,0.1897397854371039,328,1,1,0,1,0.54612213
2664,6430,1,0.0434782608695652,0.2386831520910304,44,21212,0.0716442732723501,476,1,0,0,1,0.53559965
1718,6740,2,0.08,0.3766432650376106,162,1377,0.5748687866623727,810,1,0,0,1,0.6943661
2555,2787,0,0.0,0.0,102,1677731,0.0002097631642773,1050,0,0,0,1,0.516029
1175,1911,0,0.0,0.0,414,2443,0.873531086607606,31,1,1,0,1,0.5514971
1,1163,0,0.0,0.0,312,618969,0.0055556715887967,85,0,1,0,1,0.69034374
6106,6716,0,0.0,0.0,155,965755,0.0060373334870283,1037,0,1,0,1,0.54164624
1862,2085,0,0.0,0.0,148,289023,0.0091534592876757,581,0,0,0,1,0.5463367
859,4142,1,0.0208333333333333,0.1719066341524622,294,6783,0.6948717948717636,204,1,1,0,1,0.6692066
399,4080,0,0.0,0.0,1792,113485,0.4567340373586582,229,0,0,0,1,0.71546537
6621,6908,1,0.032258064516129,0.203862177995734,175,4313,0.8073263345990258,544,1,0,0,1,0.54169375
815,3855,1,0.0277777777777777,0.151992980321917,312,10066,0.4004764740916974,547,1,0,0,1,0.6888872
2879,6529,0,0.0,0.0,286,10764,0.5164854909711384,768,1,1,0,1,0.5130612
4509,6074,0,0.0,0.0,525,3635,0.7100350989150678,732,1,1,0,1,0.6173646
1342,5293,0,0.0,0.0,222,549856,0.0006415743835524,110,0,0,0,1,0.66757953
971,2740,1,0.0047619047619047,0.2181040551873126,3474,13479754,0.0001602146401467,944,0,0,0,1,0.97069633
2963,4071,0,0.0,0.0,533,155659,0.1636542408579494,435,0,1,0,1,0.76416934
2448,4895,0,0.0,0.0,342,58717,0.4007674487431965,442,1,1,0,1,0.5755499
268,4445,1,0.032258064516129,0.3529561238647611,231,28141,0.1287346357472327,1557,1,1,0,1,0.8730277
263,1963,0,0.0,0.0,336,230371,0.0211016542235176,928,0,0,0,1,0.64852434
3520,6004,0,0.0,0.0,884,8065,0.3954272863567919,1355,1,1,0,1,0.770794
2466,3768,0,0.0,0.0,150,6613640,5.261575920609471e-05,1486,0,1,0,1,0.6576889
2919,4064,1,0.032258064516129,0.3235154531486724,156,44308,0.3463547045112509,783,1,1,0,1,0.8701283
2887,4453,0,0.0,0.0,134,737414,0.0082909818593585,492,0,0,0,1,0.5789945
3685,6815,0,0.0,0.0,525,7043,0.413327780091594,391,1,1,0,1,0.68538725
1845,5366,0,0.0,0.0,228,1169642,0.0030250828722688,595,0,1,0,1,0.6954989
1103,6862,0,0.0,0.0,1016,18116458,3.085496911550064e-05,514,0,1,0,1,0.9494313
918,4098,1,0.0333333333333333,0.1808504972527028,168,14423,0.1250834091598346,148,1,0,0,1,0.64848214
403,4080,0,0.0,0.0,352,206842,0.0098231639013087,264,0,0,0,1,0.726281
160,1063,0,0.0,0.0,160,1826654,0.0138587990768358,452,0,0,0,1,0.6552306
452,5238,0,0.0,0.0,147,794130,0.0054466053584377,968,0,0,0,1,0.5321763
2566,6056,0,0.0,0.0,1640,3150528,0.0008077828786184,723,0,0,0,1,0.8941673
2394,4265,0,0.0,0.0,209,68631,0.0359189751081637,156,1,0,0,1,0.50066227
4201,6900,0,0.0,0.0,200,2275546,0.0016316663485816,251,0,1,0,1,0.674645
622,2085,0,0.0,0.0,703,290375,0.0045184491914444,800,0,1,0,1,0.82054
1528,2409,0,0.0,0.0,216,218471,0.074326414222945,276,0,0,0,1,0.5576476
5814,5833,0,0.0,0.0,525,13405,0.0800219614302326,168,1,1,0,1,0.6772526
2168,6068,0,0.0,0.0,208,191995,0.005537023992044,295,1,1,0,1,0.5002897
2014,4276,0,0.0,0.0,308,19780,0.3815657828914338,1031,1,1,0,1,0.5049102
4080,5068,0,0.0,0.0,224,206012,0.0137964709374131,1590,0,1,0,1,0.5883725
2555,4167,1,0.0294117647058823,0.1628124242763987,306,1655615,0.0133890874289293,817,0,0,0,1,0.85559005
3643,6530,0,0.0,0.0,756,376229,0.0237555269549332,211,0,0,0,1,0.8005508
1718,4098,1,0.03125,0.199575491191355,216,200,0.9030067895242954,126,1,1,0,1,0.6512685
3377,4816,0,0.0,0.0,1606,1113433,0.3065885216212915,624,1,0,0,1,0.83268726
2381,5117,2,0.0294117647058823,0.3456461733624387,784,1179437,0.002474705314696,486,0,0,0,1,0.9608717
507,1599,0,0.0,0.0,901,1052939,0.0189540120862923,2363,0,1,0,1,0.7039894
343,2179,0,0.0,0.0,1628,10960,0.9613918655196916,590,1,0,0,1,0.8406476
532,1904,0,0.0,0.0,1216,5901,0.5518681652490468,161,1,1,0,1,0.8149259
