from,to,common_neighbors,jaccard_coefficient,adamic_adar,preferential_attachment,views_diff,views_ratio,age_diff,same_partner,same_mature,link,prediction,probability
396,7099,1,0.0303030303030303,0.2710850306818168,145,271905,0.0474947716516674,2374,0,0,0,1,0.77552354
1715,5283,0,0.0,0.0,480,234704,0.0450258371648287,1156,0,1,0,1,0.7028235
5556,5973,1,0.0175438596491228,0.2462785458144944,837,29252,0.3408891192176755,440,1,1,0,1,0.8944843
3577,5324,0,0.0,0.0,324,3626,0.4181643132220125,116,1,0,0,1,0.5359044
3846,3996,0,0.0,0.0,435,19334,0.0218062231216786,721,1,0,0,1,0.59441483
183,807,0,0.0,0.0,310,28990,0.44150114628084,500,1,0,0,1,0.510864
4600,6776,0,0.0,0.0,469,2043899,0.0050281662989697,277,0,1,0,1,0.80169344
200,2464,1,0.0256410256410256,0.1805923124338364,399,7563,0.4270020456094835,1379,1,0,0,1,0.7207105
1158,3898,0,0.0,0.0,129,1115873,0.0042369364843243,279,0,0,0,1,0.6311656
2360,2825,0,0.0,0.0,594,1233749,0.0037685236624849,1020,0,1,0,1,0.80686444
2232,4196,0,0.0,0.0,231,706634,0.0148669032954225,361,0,0,0,1,0.6804389
880,4392,2,0.1052631578947368,0.3436629215291016,108,454362,0.0162705655401762,978,1,1,0,1,0.50569606
2139,2740,0,0.0,0.0,579,13474546,0.0005465099391673,643,0,1,0,1,0.92868644
371,4076,0,0.0,0.0,404,1307364,0.0028571210653568,23,0,0,0,1,0.76830024
196,5624,0,0.0,0.0,63,84132,0.00729203539823,283,0,0,0,1,0.501288
1720,5580,0,0.0,0.0,141,505441,0.0014441731269212,40,0,1,0,1,0.55693984
2372,3390,1,0.1428571428571428,0.3789231816899512,15,12153,0.1675457223097357,1619,1,0,0,1,0.73903805
460,4621,0,0.0,0.0,640,38708,0.1454999006600555,71,1,1,0,1,0.71449876
4809,5365,0,0.0,0.0,195,9838,0.5880924468263026,341,1,1,0,1,0.5045549
5411,6643,0,0.0,0.0,348,238504,0.0044662609465133,1179,0,0,0,1,0.66714406
475,5379,2,0.0434782608695652,0.4172060720068364,540,59401,0.0215776383192498,423,1,1,0,1,0.93848777
4753,7003,0,0.0,0.0,60,1404210,0.012620951665742,26,0,0,0,1,0.53947544
3254,4374,1,0.0096153846153846,1.4426950408889634,306,903008,0.025263057905122,390,0,0,0,1,0.9988933
2034,2723,1,0.0303030303030303,0.2323384935741173,189,170380,0.0102127362929741,1065,0,0,0,1,0.81659824
986,3762,2,0.0392156862745098,0.304941682392308,702,22575,0.2619172170273895,5,1,0,0,1,0.89977086
2447,4657,1,0.0036630036630036,0.152948702070391,544,32859087,7.671566163165235e-05,1885,0,0,0,1,0.8945672
1086,4555,0,0.0,0.0,672,694716,0.140927015720661,1841,0,1,0,1,0.6424057
3285,4487,0,0.0,0.0,732,7871823,0.0012991522650859,538,0,0,0,1,0.9044537
1158,3181,0,0.0,0.0,1118,1067856,0.0470854999147793,731,0,0,0,1,0.8356758
1111,1643,0,0.0,0.0,552,22880,0.3700960823720406,1258,1,1,0,1,0.6384779
5236,6755,0,0.0,0.0,224,1044,0.8497625557632968,299,1,1,0,1,0.5154731
4846,5511,0,0.0,0.0,320,27206,0.1123364546967237,1673,1,1,0,1,0.51723874
581,3724,1,0.00390625,0.3284587387530511,1260,19374776,0.0004251144403946,1344,0,0,0,1,0.9683903
1407,4782,1,0.0303030303030303,0.152948702070391,240,16510,0.348075024679157,142,1,0,0,1,0.6761494
6168,6872,0,0.0,0.0,756,51938,0.0894140748273065,1222,1,1,0,1,0.7254305
1591,4448,0,0.0,0.0,403,493007,0.0108404727031961,1142,1,1,0,1,0.62491095
5682,5958,1,0.0833333333333333,0.2041716431823724,36,86045,0.0132001467957244,674,0,0,0,1,0.55780476
4420,5991,0,0.0,0.0,108,223396,0.0122738446845762,234,0,0,0,1,0.5778654
1175,1688,0,0.0,0.0,506,9373,0.4445300462249351,286,1,0,0,1,0.6015082
3410,4004,0,0.0,0.0,180,1035875,0.0087415431431278,2038,0,0,0,1,0.53863424
3083,3668,2,0.1111111111111111,0.3543548500162395,84,2859,0.5338333605086362,496,1,1,0,1,0.5301057
2493,6861,0,0.0,0.0,99,3963264,0.0126864946601929,610,1,0,0,1,0.50957334
935,4611,1,0.0169491525423728,0.2484254983984691,500,500519,0.0275141835703737,1737,0,0,0,1,0.86404693
3725,4204,0,0.0,0.0,368,3495,0.5262301748677611,1776,1,1,0,1,0.52339655
5419,6357,2,0.0155038759689922,0.4127119730766741,3234,981756,0.063237633237948,56,0,1,0,1,0.9694327
2345,3681,2,0.0111731843575419,0.497315594098505,2338,7324,0.4289278752436312,654,1,1,0,1,0.94515246
1179,2439,1,0.0109890109890109,0.203252820503909,891,863962,0.0081156698211659,53,0,1,0,1,0.9248578
2138,2376,0,0.0,0.0,300,1777015,0.0014172225696908,280,0,1,0,1,0.7305287
1376,6459,0,0.0,0.0,507,8327,0.4985245408009335,1271,1,0,0,1,0.5640672
3867,6401,0,0.0,0.0,104,925838,0.0040458305140173,293,0,0,0,1,0.5942872
319,5842,0,0.0,0.0,1344,7405294,0.0058376026024137,2136,0,0,0,1,0.87831974
1752,6600,1,0.0344827586206896,0.4170323914242463,125,27582,0.1244921279837441,923,1,1,0,1,0.9310918
4140,5111,0,0.0,0.0,273,9301101,8.019912604453716e-05,1088,0,0,0,1,0.79616237
3409,6753,1,0.0588235294117647,0.2369944718369138,72,4806,0.4129000732958205,840,1,0,0,1,0.5770211
85,5234,0,0.0,0.0,396,16497,0.0240194048393762,233,1,1,0,1,0.6396371
5216,5857,0,0.0,0.0,245,384696,0.0042321221957337,75,0,1,0,1,0.6741284
494,4127,0,0.0,0.0,520,6076,0.3303207318416918,1049,1,1,0,1,0.64604235
1765,6605,0,0.0,0.0,250,9957,0.0069811508925893,710,1,1,0,1,0.5311689
1501,5353,0,0.0,0.0,289,163128,0.0304716055986447,369,1,1,0,1,0.5704388
1283,2935,0,0.0,0.0,754,380513,0.0340936782892999,208,0,1,0,1,0.8212568
4949,7102,0,0.0,0.0,691,46682060,1.848641739935608e-05,933,0,0,0,1,0.90671235
2403,6889,0,0.0,0.0,374,642,0.6203429923118744,570,1,0,0,1,0.52025735
931,6910,1,0.0344827586206896,0.2216872413240309,224,5453,0.2846648301193382,144,1,1,0,1,0.7837213
24,299,0,0.0,0.0,488,846929,0.0035297065990217,53,0,0,0,1,0.7955752
2864,6873,0,0.0,0.0,221,144433,0.0397955045572697,586,0,1,0,1,0.6441367
2175,5210,0,0.0,0.0,216,38440,0.0343164347083345,257,1,1,0,1,0.5188836
2318,6986,0,0.0,0.0,48,1445103,0.001018266582606,326,0,0,0,1,0.523662
2654,4632,2,0.025,0.5473768499116287,1357,5621,0.4825554634999095,62,1,1,0,1,0.9514669
4479,5992,0,0.0,0.0,329,106639,0.148529634863981,706,1,0,0,1,0.5071362
2225,6808,1,0.0123456790123456,0.2006578921466335,525,194002,0.0599084147021052,150,0,1,0,1,0.8886953
2998,4314,0,0.0,0.0,90,4228817,0.0010604005474681,262,0,0,0,1,0.645823
5882,7051,0,0.0,0.0,392,118142,0.3109646564796436,822,1,1,0,1,0.6081891
281,6536,1,0.0526315789473684,0.3789231816899512,84,1708,0.3860531991371725,52,1,1,0,1,0.93049914
2295,3841,0,0.0,0.0,130,25321979,0.0001240270529813,2038,0,1,0,1,0.61412585
4977,6091,1,0.024390243902439,0.1837418686306834,425,23544,0.1085532543258449,100,1,1,0,1,0.78937036
2248,6410,1,0.037037037037037,0.2269261879165124,180,20278,0.2868146168184755,221,1,0,0,1,0.7875024
4112,5569,1,0.009009009009009,0.333808200695334,1200,113242,0.0935491359091956,302,1,1,0,1,0.9313686
1184,5676,0,0.0,0.0,110,172721,0.1859310929914682,365,0,1,0,1,0.52542156
1044,1457,0,0.0,0.0,360,210053,0.0131128901918775,858,0,1,0,1,0.7167012
403,2254,0,0.0,0.0,297,26103,0.072882258923812,50,1,0,0,1,0.5452385
2731,5283,0,0.0,0.0,600,397,0.9653668324172584,912,1,1,0,1,0.6585505
5978,7069,1,0.0129870129870129,0.168495000422767,365,1558401,0.0046293901123431,176,0,0,0,1,0.8546382
4630,5931,0,0.0,0.0,504,140984,0.2477603658113625,677,0,1,0,1,0.7109666
5006,6815,0,0.0,0.0,450,8660,0.5809339462859627,609,1,1,0,1,0.63524824
832,3760,0,0.0,0.0,1460,4312007,0.0127176505282593,925,0,0,0,1,0.87393695
1937,4140,0,0.0,0.0,91,9301358,5.257020460560144e-05,1978,0,0,0,1,0.5575857
1963,4782,1,0.027027027027027,0.152948702070391,280,226522,0.0374569234756963,980,0,0,0,1,0.78012353
673,5354,0,0.0,0.0,162,1914782,0.0018261103016496,932,0,0,0,1,0.60183644
3320,4602,0,0.0,0.0,2048,90638,0.334723027576131,751,1,0,0,1,0.8209138
4386,5038,0,0.0,0.0,330,53217,0.1277188611516312,1093,1,0,0,1,0.5075527
2422,4032,0,0.0,0.0,1080,441683,0.002227397897752,646,1,1,0,1,0.8229517
2872,3348,0,0.0,0.0,310,3646,0.7422775146673681,827,1,1,0,1,0.5478352
6045,6445,0,0.0,0.0,176,207262,0.0187015889248716,83,1,0,0,1,0.503021
178,6933,0,0.0,0.0,237,1734422,0.0017697872284096,659,0,1,0,1,0.6962062
5569,6882,0,0.0,0.0,600,117730,0.0576247308471207,668,1,1,0,1,0.7066708
454,2577,0,0.0,0.0,748,20768,0.035078752961946,1251,1,0,0,1,0.64912325
2719,4821,0,0.0,0.0,182,215170,0.0024894880555568,1807,0,0,0,1,0.51891017
1226,5982,0,0.0,0.0,273,19966,0.6520875444343652,1332,1,1,0,1,0.5228168
3053,7104,2,0.074074074074074,0.3860239737789002,204,1469,0.4583333333331643,1196,1,0,0,1,0.8685019
452,5367,0,0.0,0.0,357,787659,0.0135507633888931,595,0,0,0,1,0.740816
5093,5204,0,0.0,0.0,69,1095653,0.0033275387947541,83,0,0,0,1,0.5628202
4328,5986,0,0.0,0.0,1071,25876,0.2564795126716782,1252,1,0,0,1,0.7099543
2590,5354,0,0.0,0.0,1134,1912094,0.0032273619404832,965,0,1,0,1,0.86271024
2963,5516,0,0.0,0.0,369,13838,0.5456843625857531,1381,1,0,0,1,0.5039339
5007,5422,0,0.0,0.0,588,1912,0.9702495798842196,1144,1,1,0,1,0.6432697
4317,4374,0,0.0,0.0,816,920310,0.0065867022447895,965,0,1,0,1,0.83029187
306,3363,0,0.0,0.0,234,31576,0.1760561542676675,1070,0,1,0,1,0.56256825
3432,4843,0,0.0,0.0,460,381939,0.041370707440854,229,0,0,0,1,0.7673174
219,3925,0,0.0,0.0,2190,5772108,0.0011066880124488,1177,0,0,0,1,0.88283443
112,5349,0,0.0,0.0,312,8809,0.0607740697302419,416,1,0,0,1,0.53089744
1686,2439,0,0.0,0.0,162,838448,0.037407394225923,379,0,0,0,1,0.61408836
4863,6366,0,0.0,0.0,350,2607246,0.0020622865659713,417,0,1,0,1,0.7679666
2503,6811,3,0.0566037735849056,0.6688306766393589,528,279818,0.1300435882927189,252,1,1,0,1,0.96240157
5842,6987,1,0.0029498525073746,0.1737395392099764,1344,7447742,0.0001389489845111,2652,0,1,0,1,0.9050871
2904,6290,0,0.0,0.0,159,408811,0.0246247005716575,217,0,0,0,1,0.6255607
2054,4155,0,0.0,0.0,506,5071,0.6408894554209588,831,1,0,0,1,0.56404793
2533,4486,0,0.0,0.0,315,3400,0.8824139719868275,88,1,0,0,1,0.51648444
2934,4126,0,0.0,0.0,352,32249,0.0912702885482391,1119,1,1,0,1,0.578191
527,6750,0,0.0,0.0,1240,83765,0.1424900700217011,612,1,0,0,1,0.8002322
1158,1710,0,0.0,0.0,172,1118354,0.0020229854696636,1158,0,1,0,1,0.576706
2129,6214,0,0.0,0.0,615,31770,0.0255497960310393,589,1,0,0,1,0.6758988
1241,1869,1,0.0089285714285714,0.151992980321917,112,474180,0.0287654846955495,183,0,1,0,1,0.7293608
2201,4106,0,0.0,0.0,102,31415794,4.15697184017621e-05,1384,0,0,0,1,0.59650636
2943,3371,0,0.0,0.0,490,11354,0.1328852909729545,879,1,0,0,1,0.57400084
363,2049,1,0.025,0.1719066341524622,330,41149,0.3530031446540825,793,0,1,0,1,0.7921156
2507,4902,0,0.0,0.0,220,60336,0.2548903378778865,270,1,1,0,1,0.51237434
26,6511,1,0.0108695652173913,0.152948702070391,182,346533,0.0044043371084794,687,0,1,0,1,0.75126296
4668,5145,0,0.0,0.0,150,276163,0.0273861639295763,1340,0,1,0,1,0.5338507
1996,2175,0,0.0,0.0,528,33418,0.1604783198512746,217,1,1,0,1,0.6796497
4314,6325,0,0.0,0.0,150,4232686,0.0001464576385453,1490,0,1,0,1,0.60545415
3120,6168,1,0.0172413793103448,0.1783866051947039,270,96286,0.372009600584381,1035,1,0,0,1,0.6629861
2163,2257,1,0.0303030303030303,0.2518706487516997,240,738,0.7736890524376653,1447,1,0,0,1,0.7537593
1534,5098,0,0.0,0.0,84,1797978,0.0189586648071395,187,0,0,0,1,0.5817775
3706,6779,0,0.0,0.0,199,74200261,1.834191710795756e-05,688,0,1,0,1,0.79511833
2909,3110,0,0.0,0.0,390,47963,0.1153349564704125,583,1,0,0,1,0.54628706
2381,6352,1,0.0125,0.2216872413240309,1400,1179188,0.0026853005379904,267,0,1,0,1,0.94085073
1388,1980,0,0.0,0.0,336,58591,0.6364307654121769,1228,1,1,0,1,0.55652666
93,6895,0,0.0,0.0,2002,2488020,0.0044160675070906,1708,0,0,0,1,0.8268552
2605,5138,1,0.009090909090909,0.152948702070391,2324,348958,0.7533612985076205,973,1,1,0,1,0.85480887
4843,5766,0,0.0,0.0,184,355961,0.1065729302096769,66,0,0,0,1,0.572852
559,2857,1,0.0294117647058823,0.1705427865520547,300,10853,0.4901343606125862,734,1,0,0,1,0.70463866
493,3237,1,0.0084033613445378,0.2835784920513334,3599,1276854,0.122655394328009,1311,0,1,0,1,0.9094139
946,1773,3,0.004,0.8086016234659141,23760,89499255,8.444049951817635e-05,1456,0,0,0,1,0.9902682
5322,5927,0,0.0,0.0,364,28377,0.0552966242759153,612,1,1,0,1,0.5985058
4315,5349,0,0.0,0.0,288,26661,0.2602386237513801,931,1,1,0,1,0.537081
5328,5974,0,0.0,0.0,165,2322774,0.0029331127524943,126,0,0,0,1,0.68061894
2249,3320,0,0.0,0.0,256,111306,0.1830212637899003,1138,1,1,0,1,0.5026396
5856,6280,0,0.0,0.0,74,7866471,0.0003267233800505,46,0,0,0,1,0.63792646
1044,3448,0,0.0,0.0,1548,155313,0.578133785314416,652,1,1,0,1,0.8561755
120,5872,0,0.0,0.0,308,37910,0.0535986219637003,1088,1,0,0,1,0.50244045
945,3465,1,0.0384615384615384,0.2157623460917782,182,6691,0.3089237760792905,82,1,1,0,1,0.7517564
2201,4488,0,0.0,0.0,714,31412279,0.0001534514643299,611,0,0,0,1,0.9124355
5744,7043,0,0.0,0.0,328,2660669,0.0014171806886612,683,0,1,0,1,0.7620645
91,1303,0,0.0,0.0,300,13698,0.1184760924126315,550,1,0,0,1,0.50585496
449,3498,0,0.0,0.0,500,15162,0.6617437087274527,655,1,0,0,1,0.5605444
4450,5676,0,0.0,0.0,80,210117,0.0096762030447282,259,0,0,0,1,0.53375304
1869,4450,1,0.0084033613445378,0.151992980321917,896,486171,0.0042050370321819,249,0,1,0,1,0.90587217
5602,6533,1,0.0476190476190476,0.3146579804441248,57,6987,0.2623521959459182,497,1,0,0,1,0.8228672
1657,4140,0,0.0,0.0,182,9287252,0.0015690432233512,1201,0,1,0,1,0.7367544
2887,4703,0,0.0,0.0,804,737940,0.0075835923284546,1853,0,1,0,1,0.69918483
1535,5847,0,0.0,0.0,84,2063938,0.0004992811030092,414,0,1,0,1,0.548865
469,2887,0,0.0,0.0,938,728561,0.0201969125002185,72,0,1,0,1,0.8477143
1553,6943,0,0.0,0.0,486,12214,0.3829443265635858,721,1,0,0,1,0.5771046
2887,4978,1,0.0073529411764705,0.1719066341524622,402,727037,0.0222464593540161,556,0,1,0,1,0.8775294
5312,5686,0,0.0,0.0,1276,79492,0.3678367502743597,590,1,1,0,1,0.85632074
1438,5802,1,0.0120481927710843,0.2081589549022312,164,1304956,0.0013919764305255,1316,0,1,0,1,0.76104534
3763,6294,0,0.0,0.0,292,370059,0.0168621116560309,388,1,1,0,1,0.5830243
2503,6903,0,0.0,0.0,836,304928,0.0519763964109609,1101,1,0,0,1,0.67690283
188,2732,0,0.0,0.0,278,3726987,0.0016917994601563,289,0,1,0,1,0.74214864
4087,6033,2,0.016,0.7481925547588062,3822,1531400,0.020171140540243,1205,0,0,0,1,0.9863077
1692,6491,1,0.0344827586206896,0.152948702070391,200,35013,0.1076534903280039,1395,1,0,0,1,0.56374776
2440,6019,0,0.0,0.0,754,2687,0.9644303830981312,320,1,0,0,1,0.6585966
2203,4695,0,0.0,0.0,459,47646,0.0165944272445817,330,1,1,0,1,0.66659534
2061,2738,0,0.0,0.0,1782,754174,0.0517721106781784,1326,0,1,0,1,0.8186198
581,5241,0,0.0,0.0,2772,19375829,0.0003707885295043,652,0,0,0,1,0.96896005
2722,4738,2,0.0444444444444444,1.1556420023477334,510,791674,0.0146800934447999,186,0,0,0,1,0.99829334
4027,7057,0,0.0,0.0,612,270162,0.0267308398959585,2629,0,0,0,1,0.7017717
683,4219,0,0.0,0.0,242,84211,0.276338856042896,220,1,1,0,1,0.5364044
2638,5225,0,0.0,0.0,209,89899,0.0829065758064178,1557,0,1,0,1,0.55989367
665,1778,0,0.0,0.0,224,126377,0.2415074182551481,45,1,1,0,1,0.5361145
2929,5312,1,0.0166666666666666,0.1837418686306834,174,125559,0.001487124838961,71,1,1,0,1,0.66754967
820,4732,0,0.0,0.0,312,14199,0.1897397854371039,328,1,1,0,1,0.5780145
2664,6430,1,0.0434782608695652,0.2386831520910304,44,21212,0.0716442732723501,476,1,0,0,1,0.5794598
1718,6740,2,0.08,0.3766432650376106,162,1377,0.5748687866623727,810,1,0,0,1,0.8251253
2555,2787,0,0.0,0.0,102,1677731,0.0002097631642773,1050,0,0,0,1,0.5135346
