from,to,common_neighbors,jaccard_coefficient,adamic_adar,preferential_attachment,views_diff,views_ratio,age_diff,same_partner,same_mature,link,prediction,probability
2632,5061,0,0.0,0.0,147,25203,0.1366766005549228,112,1,1,1,0,0.283363588721502
3591,2487,0,0.0,0.0,68,5454,0.7412099644127762,1510,1,1,1,0,0.1528338834401055
2573,2465,0,0.0,0.0,9,3002,0.3215819209038821,715,1,1,1,0,0.19224379231237199
2588,1612,0,0.0,0.0,42,2588,0.75392222116566,69,1,1,1,0,0.2153658651627924
4129,6883,0,0.0,0.0,144,23701,0.0782842031578098,302,1,1,1,0,0.2732768759837433
5014,6667,0,0.0,0.0,6,6442,0.2095705521472135,913,1,1,1,0,0.18661277466772216
6337,6094,0,0.0,0.0,28,4659,0.5368326871457861,333,1,1,1,0,0.2075162063259914
7122,7029,0,0.0,0.0,126,23111,0.8902236282109701,899,0,1,1,0,0.42289778368376385
6611,6747,0,0.0,0.0,301,7369,0.4198094638217132,71,1,0,1,0,0.29669202186147065
2764,6541,0,0.0,0.0,8,12166,0.0739133744386028,1987,1,1,1,0,0.1444124741862425
2314,4757,1,0.04,0.1921596300948879,144,2168330,0.0006088536819977,99,1,0,1,0,0.4975240955215277
2819,7122,0,0.0,0.0,126,172586,0.0791336965163241,671,1,1,1,0,0.24424941488640753
1942,6949,0,0.0,0.0,16,362201,0.0016345364035788,127,0,0,1,0,0.466027454433826
4987,3218,0,0.0,0.0,55,21003,0.3598012619257976,607,1,1,1,0,0.20974793182609522
5390,5427,0,0.0,0.0,81,70131,0.0082725267266246,1190,1,1,1,0,0.2037589503144003
3820,4638,0,0.0,0.0,45,177659,0.0171172815942196,126,0,0,1,0,0.47743892060750204
5453,2001,1,0.0476190476190476,0.151992980321917,121,5470,0.2885015608740519,8,1,1,1,0,0.40555617677638833
3691,4067,0,0.0,0.0,672,6968,0.0932986337020047,521,1,0,1,0,0.4431968823659362
4225,3283,0,0.0,0.0,4,5857,0.0841282251759055,19,1,0,1,0,0.21530062480970139
6952,728,0,0.0,0.0,176,85761,0.2431829012160447,395,0,0,1,0,0.4984604501444301
1176,3606,0,0.0,0.0,4,12819,0.2186395221260381,38,1,0,1,0,0.20756300293856889
624,6394,0,0.0,0.0,35,14993,0.415932995714826,46,1,1,1,0,0.23205999402477948
6270,3821,0,0.0,0.0,403,114549,0.1768362353313151,432,1,0,1,0,0.32776981296086505
3377,837,0,0.0,0.0,176,487937,0.0088604689426547,1335,0,0,1,0,0.4412450618170327
577,6710,0,0.0,0.0,20,4909,0.1911352776404364,650,1,0,1,0,0.18208140828138206
1382,3487,0,0.0,0.0,42,1212488,0.0004830702826043,2000,0,0,1,0,0.33513210744429284
4844,5646,0,0.0,0.0,36,16322,0.0912532709759984,297,1,0,1,0,0.20963137960746853
5481,7047,0,0.0,0.0,4,693839,0.0005545760446196,510,1,0,1,0,0.19524742763302486
206,4220,0,0.0,0.0,48,20698,0.0346982557597222,299,1,1,1,0,0.24211332207725653
3647,5854,0,0.0,0.0,80,28426,0.7732251553662113,1023,0,0,1,0,0.366180024264293
4049,2650,0,0.0,0.0,18,1077390,0.001342184832199,783,1,1,1,0,0.20990889162358706
1593,4325,0,0.0,0.0,70,9883,0.4529805723141388,232,1,0,1,0,0.20558798653698868
2814,6574,0,0.0,0.0,18,8170,0.0335935651762439,1312,1,1,1,0,0.17831539350777
5415,1787,0,0.0,0.0,66,10603,0.6091348103365426,701,1,1,1,0,0.19594267622376577
5017,2593,0,0.0,0.0,7,3912,0.1181244364291888,637,1,0,1,0,0.1824011244640269
5146,5971,0,0.0,0.0,52,66399,0.0140617111632463,221,1,0,1,0,0.2229226617961911
4883,6160,0,0.0,0.0,45,20491,0.0651063053198254,2858,1,1,1,0,0.1199330797177342
2129,1778,0,0.0,0.0,287,134013,0.1956774859557293,738,1,1,1,0,0.29108064370603354
835,3473,0,0.0,0.0,42,6130,0.3776649746192509,531,1,1,1,0,0.2089636976659533
4920,6435,0,0.0,0.0,48,904569,0.0044967561945953,454,0,1,1,0,0.4931276668667027
6537,4919,0,0.0,0.0,36,2413,0.3958437656483736,1396,1,1,1,0,0.16372243572673373
3856,3964,0,0.0,0.0,42,5891,0.6885211230370281,318,1,0,1,0,0.18209878494175102
2184,5386,0,0.0,0.0,288,1651,0.7884147122900438,723,1,1,1,0,0.2566407793559892
1419,2897,0,0.0,0.0,28,846,0.462857142856849,1023,1,0,1,0,0.15562768868531637
2934,3346,0,0.0,0.0,88,30894,0.1294522091974715,238,1,0,1,0,0.2273876668887271
3886,2543,0,0.0,0.0,588,382541,0.0188715539152446,1383,1,1,1,0,0.3802543821346508
892,6805,0,0.0,0.0,12,6630,0.1786422200197994,901,1,1,1,0,0.19032437069305935
3138,3192,0,0.0,0.0,520,8725,0.9288921850677588,995,1,1,1,0,0.3172184657782252
6211,6930,0,0.0,0.0,140,1928,0.8955579631635484,961,1,1,1,0,0.19054755847610386
3042,4312,0,0.0,0.0,376,1695,0.953041888297846,329,1,0,1,0,0.27505148957050685
1169,1888,0,0.0,0.0,160,1574372,4.8905998225410894e-05,1603,0,0,1,0,0.41805184942044393
454,1560,0,0.0,0.0,704,17638,0.1805045764995502,1362,1,1,1,0,0.4199973889242932
6835,4351,0,0.0,0.0,6,2348,0.320208453966323,748,1,1,1,0,0.18978209587883219
1632,6321,0,0.0,0.0,108,20629,0.0653769481696237,13,1,1,1,0,0.279672569408974
1536,2151,0,0.0,0.0,91,57437,0.0251531763947109,402,1,1,1,0,0.2512444299510491
3577,6681,0,0.0,0.0,648,58605,0.0961179573391721,852,1,1,1,0,0.44197401483822363
853,5514,0,0.0,0.0,18,7335,0.0535483870967672,795,1,1,1,0,0.20348689273167553
4027,5609,0,0.0,0.0,136,276900,0.0024569316454236,1921,0,0,1,0,0.3767034367533153
6,436,0,0.0,0.0,30,379,0.8110667996007921,154,1,1,1,0,0.2042412360961416
4025,5862,0,0.0,0.0,64,18779,0.448455122180438,521,1,1,1,0,0.21276730722986043
133,142,0,0.0,0.0,851,6494,0.6320054400180976,608,1,0,1,0,0.47800916113726016
764,2822,0,0.0,0.0,231,151808,0.203784708017328,1036,1,0,1,0,0.2243414803901784
1336,2974,0,0.0,0.0,84,2996,0.4744781617259297,167,1,1,1,0,0.23799537585404387
3661,6826,0,0.0,0.0,9,6802,0.0241032998565245,616,1,0,1,0,0.18825857398081
6775,1523,0,0.0,0.0,100,9983,0.4140400305217812,479,1,1,1,0,0.22828347205615487
5404,3681,0,0.0,0.0,462,4415,0.1974186511542996,217,1,1,1,0,0.40135979212250683
122,1100,0,0.0,0.0,30,50752,0.1040655286246384,508,1,1,1,0,0.22046571920683977
188,4888,0,0.0,0.0,5,5173,0.1809689677010479,886,1,1,1,0,0.1889831679020523
6750,3274,0,0.0,0.0,310,91712,0.0611359076204899,764,1,0,1,0,0.276042462617337
5772,6557,0,0.0,0.0,14,24484,0.2488188010063125,509,1,0,1,0,0.18479762961510865
5033,1436,0,0.0,0.0,416,62481,0.0043661859612779,1227,1,0,1,0,0.28829480129163254
5619,6176,0,0.0,0.0,40,19884,0.5725341817868997,348,1,0,1,0,0.18532620388285237
938,6014,0,0.0,0.0,713,123509,0.0585199640205505,1085,1,1,1,0,0.4558537581237493
4528,5789,0,0.0,0.0,495,437998,0.2462436777969559,866,1,1,1,0,0.36401408349074243
553,5815,0,0.0,0.0,147,34798,0.4316281196916172,1063,1,1,1,0,0.20961604507704373
2858,1095,0,0.0,0.0,36,2263217,0.0002195507029598,2235,0,0,1,0,0.32001476074418306
5145,1592,0,0.0,0.0,60,276876,0.0248750611927208,1025,0,0,1,0,0.4116146851876328
7,1339,0,0.0,0.0,4,12040,0.0889830508474509,2115,1,0,1,0,0.12127606975594891
3733,1427,0,0.0,0.0,112,11352,0.237455498085562,452,1,1,1,0,0.2434050394796284
169,5402,0,0.0,0.0,152,355370,0.0045184224458867,1450,0,1,1,0,0.45720009401536343
6546,1295,0,0.0,0.0,33,6553,0.8498739977090298,8,1,0,1,0,0.18759399603860719
327,3713,0,0.0,0.0,60,13573,0.2197183098591422,463,1,1,1,0,0.2264878243442664
3757,6895,0,0.0,0.0,143,4834,0.5619789778904891,963,1,1,1,0,0.20725944910190758
3087,4388,0,0.0,0.0,33,7130,0.2630490956072079,1150,1,1,1,0,0.18006063125696564
1058,1879,0,0.0,0.0,55,80792,0.015128058220472,780,1,1,1,0,0.21778359031850128
2161,4644,0,0.0,0.0,308,16953,0.2980414889652479,921,1,0,1,0,0.25131265477068815
2116,5939,0,0.0,0.0,15,7954,0.0970598251787834,291,1,1,1,0,0.22823523269478269
5104,6210,0,0.0,0.0,696,37086,0.5082541071641604,327,1,1,1,0,0.47582091637292934
6214,5434,0,0.0,0.0,120,3321,0.2005296100143956,425,1,1,1,0,0.24981683526059711
1388,263,0,0.0,0.0,144,156189,0.0308150538301633,2109,0,0,1,0,0.36330863666367913
